"ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST",
11433,"DTW",13487,"MSP",
11433,"DTW",14747,"SEA",
11433,"DTW",14057,"PDX",
11433,"DTW",11057,"CLT",
11433,"DTW",14492,"RDU",
11433,"DTW",14100,"PHL",
11433,"DTW",13495,"MSY",
11433,"DTW",11298,"DFW",
11433,"DTW",10693,"BNA",
11433,"DTW",12953,"LGA",
11433,"DTW",10397,"ATL",
11433,"DTW",12892,"LAX",
11433,"DTW",11697,"FLL",
11433,"DTW",10721,"BOS",
11433,"DTW",14107,"PHX",
11433,"DTW",14843,"SJU",
11433,"DTW",14771,"SFO",
11433,"DTW",10423,"AUS",
11433,"DTW",14986,"SRQ",
11433,"DTW",13198,"MCI",
11433,"DTW",12217,"HSV",
11433,"DTW",11278,"DCA",
11433,"DTW",14635,"RSW",
11433,"DTW",13204,"MCO",
11433,"DTW",14027,"PBI",
11433,"DTW",11986,"GRR",
11433,"DTW",13851,"OKC",
11433,"DTW",11042,"CLE",
11433,"DTW",13930,"ORD",
11433,"DTW",15304,"TPA",
11433,"DTW",13487,"MSP",
11433,"DTW",11977,"GRB",
11433,"DTW",12264,"IAD",
11433,"DTW",10693,"BNA",
11433,"DTW",10397,"ATL",
11433,"DTW",12197,"HPN",
11433,"DTW",14771,"SFO",
11433,"DTW",11973,"GPT",
11433,"DTW",10158,"ACY",
11433,"DTW",11057,"CLT",
11433,"DTW",11298,"DFW",
11433,"DTW",14107,"PHX",
11433,"DTW",11298,"DFW",
11433,"DTW",11042,"CLE",
11433,"DTW",13930,"ORD",
11433,"DTW",11618,"EWR",
11433,"DTW",11057,"CLT",
11433,"DTW",14100,"PHL",
11433,"DTW",11278,"DCA",
11433,"DTW",10721,"BOS",
11433,"DTW",12478,"JFK",
11433,"DTW",11042,"CLE",
11433,"DTW",10257,"ALB",
11433,"DTW",11193,"CVG",
11433,"DTW",13930,"ORD",
11433,"DTW",15016,"STL",
11433,"DTW",11618,"EWR",
11433,"DTW",15412,"TYS",
11433,"DTW",11267,"DAY",
11433,"DTW",13871,"OMA",
11433,"DTW",11537,"ELM",
11433,"DTW",13230,"MDT",
11433,"DTW",10469,"AZO",
11433,"DTW",13184,"MBS",
11433,"DTW",12451,"JAX",
11433,"DTW",10821,"BWI",
11433,"DTW",11996,"GSP",
11433,"DTW",15096,"SYR",
11433,"DTW",13487,"MSP",
11433,"DTW",11203,"CWA",
11433,"DTW",11977,"GRB",
11433,"DTW",10408,"ATW",
11433,"DTW",13342,"MKE",
11433,"DTW",13485,"MSN",
11433,"DTW",13577,"MYR",
11433,"DTW",13931,"ORF",
11433,"DTW",13244,"MEM",
11433,"DTW",12339,"IND",
11433,"DTW",14492,"RDU",
11433,"DTW",14100,"PHL",
11433,"DTW",14122,"PIT",
11433,"DTW",12884,"LAN",
11433,"DTW",12945,"LEX",
11433,"DTW",10529,"BDL",
11433,"DTW",10693,"BNA",
11433,"DTW",13198,"MCI",
11433,"DTW",11612,"EVV",
11433,"DTW",12478,"JFK",
11433,"DTW",10785,"BTV",
11433,"DTW",14524,"RIC",
11433,"DTW",14576,"ROC",
11433,"DTW",11986,"GRR",
11433,"DTW",11423,"DSM",
11433,"DTW",13029,"LNK",
11433,"DTW",10821,"BWI",
11433,"DTW",15370,"TUL",
11433,"DTW",13461,"MQY",
11433,"DTW",11612,"EVV",
11433,"DTW",13930,"ORD",
11433,"DTW",11618,"EWR",
11441,"DUJ",10821,"BWI",
11441,"DUJ",14122,"PIT",
11445,"DUT",10299,"ANC",
11445,"DUT",10299,"ANC",
11445,"DUT",12841,"KVC",
11445,"DUT",16567,"7AK",
11445,"DUT",10237,"AKB",
11445,"DUT",10917,"CDB",
11445,"DUT",12315,"IKO",
11445,"DUT",14919,"SNP",
11445,"DUT",15012,"STG",
11447,"DVL",11292,"DEN",
11447,"DVL",12519,"JMS",
11463,"EAA",11630,"FAI",
11463,"EAA",11630,"FAI",
11468,"EAR",13871,"OMA",
11468,"EAR",12899,"LBF",
11468,"EAR",11980,"GRI",
11468,"EAR",13930,"ORD",
11468,"EAR",11292,"DEN",
11470,"EAT",11884,"GEG",
11470,"EAT",16101,"YKM",
11470,"EAT",14747,"SEA",
11470,"EAT",11884,"GEG",
11470,"EAT",16101,"YKM",
11471,"EAU",10590,"IFP",
11471,"EAU",13930,"ORD",
11479,"ECG",13418,"MNZ",
11481,"ECP",10693,"BNA",
11481,"ECP",13461,"MQY",
11481,"ECP",16542,"RBW",
11481,"ECP",11042,"CLE",
11481,"ECP",14683,"SAT",
11481,"ECP",11292,"DEN",
11481,"ECP",12889,"LAS",
11481,"ECP",12451,"JAX",
11481,"ECP",10821,"BWI",
11481,"ECP",14057,"PDX",
11481,"ECP",13158,"MAF",
11481,"ECP",11057,"CLT",
11481,"ECP",13244,"MEM",
11481,"ECP",11259,"DAL",
11481,"ECP",12191,"HOU",
11481,"ECP",14100,"PHL",
11481,"ECP",14307,"PVD",
11481,"ECP",10693,"BNA",
11481,"ECP",11697,"FLL",
11481,"ECP",14107,"PHX",
11481,"ECP",10423,"AUS",
11481,"ECP",13232,"MDW",
11481,"ECP",11278,"DCA",
11481,"ECP",13851,"OKC",
11481,"ECP",12266,"IAH",
11481,"ECP",11298,"DFW",
11481,"ECP",10792,"BUF",
11481,"ECP",11278,"DCA",
11481,"ECP",13930,"ORD",
11481,"ECP",10397,"ATL",
11481,"ECP",11057,"CLT",
11481,"ECP",11298,"DFW",
11481,"ECP",10397,"ATL",
11481,"ECP",12266,"IAH",
11484,"EDA",15741,"WFB",
11487,"EDF",11487,"EDF",
11492,"EEK",10551,"BET",
11492,"EEK",12853,"KWN",
11492,"EEK",10551,"BET",
11492,"EEK",10551,"BET",
11495,"EFD",12339,"IND",
11503,"EGE",10158,"ACY",
11503,"EGE",11259,"DAL",
11503,"EGE",10372,"ASE",
11503,"EGE",13796,"OAK",
11503,"EGE",11503,"EGE",
11503,"EGE",12127,"HHR",
11503,"EGE",14689,"SBA",
11503,"EGE",11292,"DEN",
11503,"EGE",11298,"DFW",
11503,"EGE",12892,"LAX",
11503,"EGE",14107,"PHX",
11503,"EGE",14771,"SFO",
11503,"EGE",11292,"DEN",
11503,"EGE",10397,"ATL",
11503,"EGE",13303,"MIA",
11503,"EGE",13930,"ORD",
11503,"EGE",14100,"PHL",
11503,"EGE",11298,"DFW",
11503,"EGE",12953,"LGA",
11503,"EGE",12478,"JFK",
11503,"EGE",13930,"ORD",
11503,"EGE",12266,"IAH",
11503,"EGE",11618,"EWR",
11511,"EGX",12638,"KCL",
11511,"EGX",10245,"AKN",
11513,"EHR",10056,"A43",
11525,"EKO",14869,"SLC",
11531,"ELD",13244,"MEM",
11531,"ELD",11298,"DFW",
11535,"ELI",13873,"OME",
11535,"ELI",11941,"GLV",
11535,"ELI",12704,"KKA",
11535,"ELI",15794,"WMO",
11535,"ELI",13873,"OME",
11535,"ELI",10299,"ANC",
11535,"ELI",13873,"OME",
11537,"ELM",14576,"ROC",
11537,"ELM",14082,"PGD",
11537,"ELM",14761,"SFB",
11537,"ELM",14112,"PIE",
11537,"ELM",11433,"DTW",
11540,"ELP",13796,"OAK",
11540,"ELP",11612,"EVV",
11540,"ELP",12055,"GYY",
11540,"ELP",14730,"SDF",
11540,"ELP",15043,"SUS",
11540,"ELP",12598,"JZT",
11540,"ELP",11396,"DQP",
11540,"ELP",11721,"FNT",
11540,"ELP",16091,"YIP",
11540,"ELP",10208,"AGS",
11540,"ELP",10819,"BWG",
11540,"ELP",10194,"AFW",
11540,"ELP",13277,"MGM",
11540,"ELP",12055,"GYY",
11540,"ELP",13796,"OAK",
11540,"ELP",13244,"MEM",
11540,"ELP",12339,"IND",
11540,"ELP",11298,"DFW",
11540,"ELP",10198,"AGC",
11540,"ELP",11193,"CVG",
11540,"ELP",11292,"DEN",
11540,"ELP",11193,"CVG",
11540,"ELP",15016,"STL",
11540,"ELP",14683,"SAT",
11540,"ELP",11066,"CMH",
11540,"ELP",13891,"ONT",
11540,"ELP",13871,"OMA",
11540,"ELP",15304,"TPA",
11540,"ELP",11292,"DEN",
11540,"ELP",12889,"LAS",
11540,"ELP",14679,"SAN",
11540,"ELP",10821,"BWI",
11540,"ELP",14570,"RNO",
11540,"ELP",12896,"LBB",
11540,"ELP",13342,"MKE",
11540,"ELP",13931,"ORF",
11540,"ELP",10599,"BHM",
11540,"ELP",11259,"DAL",
11540,"ELP",12191,"HOU",
11540,"ELP",15370,"TUL",
11540,"ELP",12892,"LAX",
11540,"ELP",14831,"SJC",
11540,"ELP",14107,"PHX",
11540,"ELP",10800,"BUR",
11540,"ELP",10423,"AUS",
11540,"ELP",13232,"MDW",
11540,"ELP",15376,"TUS",
11540,"ELP",13198,"MCI",
11540,"ELP",13204,"MCO",
11540,"ELP",11423,"DSM",
11540,"ELP",13851,"OKC",
11540,"ELP",12206,"HRL",
11540,"ELP",12266,"IAH",
11540,"ELP",11298,"DFW",
11540,"ELP",14107,"PHX",
11540,"ELP",13930,"ORD",
11540,"ELP",13891,"ONT",
11540,"ELP",10140,"ABQ",
11540,"ELP",14107,"PHX",
11540,"ELP",14730,"SDF",
11540,"ELP",11193,"CVG",
11540,"ELP",11193,"CVG",
11540,"ELP",12266,"IAH",
11540,"ELP",11292,"DEN",
11540,"ELP",14107,"PHX",
11540,"ELP",12889,"LAS",
11540,"ELP",10194,"AFW",
11540,"ELP",16091,"YIP",
11540,"ELP",12055,"GYY",
11540,"ELP",14275,"PTK",
11540,"ELP",10397,"ATL",
11540,"ELP",11193,"CVG",
11540,"ELP",12892,"LAX",
11540,"ELP",14730,"SDF",
11540,"ELP",13303,"MIA",
11540,"ELP",10466,"AZA",
11540,"ELP",11298,"DFW",
11540,"ELP",13930,"ORD",
11540,"ELP",11298,"DFW",
11540,"ELP",13061,"LRD",
11540,"ELP",11721,"FNT",
11540,"ELP",16091,"YIP",
11540,"ELP",14512,"RFD",
11540,"ELP",15370,"TUL",
11540,"ELP",14730,"SDF",
11540,"ELP",10994,"CHS",
11540,"ELP",12266,"IAH",
11540,"ELP",14747,"SEA",
11545,"ELV",12523,"JNU",
11550,"EMK",10551,"BET",
11550,"EMK",10416,"AUK",
11550,"EMK",12769,"KOT",
11550,"EMK",15085,"SXP",
11550,"EMK",13434,"MOU",
11550,"EMK",12807,"KSM",
11550,"EMK",12807,"KSM",
11550,"EMK",15478,"UNK",
11550,"EMK",10416,"AUK",
11550,"EMK",12769,"KOT",
11550,"EMK",15085,"SXP",
11550,"EMK",15721,"WBB",
11550,"EMK",10551,"BET",
11550,"EMK",10299,"ANC",
11555,"ENA",10299,"ANC",
11555,"ENA",10299,"ANC",
11555,"ENA",10299,"ANC",
11555,"ENA",15069,"SWD",
11555,"ENA",11555,"ENA",
11555,"ENA",10299,"ANC",
11555,"ENA",12321,"ILI",
11555,"ENA",10299,"ANC",
11577,"ERI",13930,"ORD",
11577,"ERI",12264,"IAD",
11577,"ERI",11057,"CLT",
11587,"ESC",13342,"MKE",
11587,"ESC",11433,"DTW",
11588,"ESD",10666,"BLI",
11588,"ESD",11762,"FRD",
11588,"ESD",10559,"BFI",
11588,"ESD",11762,"FRD",
11588,"ESD",10666,"BLI",
11588,"ESD",11762,"FRD",
11603,"EUG",14057,"PDX",
11603,"EUG",13264,"MFR",
11603,"EUG",14869,"SLC",
11603,"EUG",13796,"OAK",
11603,"EUG",12892,"LAX",
11603,"EUG",14107,"PHX",
11603,"EUG",14057,"PDX",
11603,"EUG",13264,"MFR",
11603,"EUG",14689,"SBA",
11603,"EUG",11292,"DEN",
11603,"EUG",14869,"SLC",
11603,"EUG",14747,"SEA",
11603,"EUG",12892,"LAX",
11603,"EUG",14107,"PHX",
11603,"EUG",14771,"SFO",
11603,"EUG",14262,"PSP",
11603,"EUG",12889,"LAS",
11603,"EUG",13796,"OAK",
11603,"EUG",10466,"AZA",
11603,"EUG",12892,"LAX",
11603,"EUG",14107,"PHX",
11603,"EUG",11292,"DEN",
11603,"EUG",14747,"SEA",
11603,"EUG",12892,"LAX",
11612,"EVV",12598,"JZT",
11612,"EVV",11430,"DTO",
11612,"EVV",10590,"IFP",
11612,"EVV",13930,"ORD",
11612,"EVV",14761,"SFB",
11612,"EVV",11298,"DFW",
11612,"EVV",11057,"CLT",
11612,"EVV",11433,"DTW",
11612,"EVV",10397,"ATL",
11612,"EVV",11430,"DTO",
11615,"EWB",10154,"ACK",
11615,"EWB",10472,"B21",
11615,"EWB",10154,"ACK",
11615,"EWB",13541,"MVY",
11617,"EWN",14492,"RDU",
11617,"EWN",11057,"CLT",
11618,"EWR",13204,"MCO",
11618,"EWR",11433,"DTW",
11618,"EWR",10257,"ALB",
11618,"EWR",13930,"ORD",
11618,"EWR",13891,"ONT",
11618,"EWR",11995,"GSO",
11618,"EWR",11292,"DEN",
11618,"EWR",13796,"OAK",
11618,"EWR",13230,"MDT",
11618,"EWR",10821,"BWI",
11618,"EWR",15096,"SYR",
11618,"EWR",14747,"SEA",
11618,"EWR",14057,"PDX",
11618,"EWR",11003,"CID",
11618,"EWR",13244,"MEM",
11618,"EWR",12339,"IND",
11618,"EWR",14307,"PVD",
11618,"EWR",14122,"PIT",
11618,"EWR",12264,"IAD",
11618,"EWR",11298,"DFW",
11618,"EWR",10529,"BDL",
11618,"EWR",10397,"ATL",
11618,"EWR",12892,"LAX",
11618,"EWR",11697,"FLL",
11618,"EWR",10721,"BOS",
11618,"EWR",10194,"AFW",
11618,"EWR",12478,"JFK",
11618,"EWR",13204,"MCO",
11618,"EWR",10785,"BTV",
11618,"EWR",13296,"MHT",
11618,"EWR",14524,"RIC",
11618,"EWR",14576,"ROC",
11618,"EWR",14704,"SBY",
11618,"EWR",11618,"EWR",
11618,"EWR",13891,"ONT",
11618,"EWR",14730,"SDF",
11618,"EWR",14635,"RSW",
11618,"EWR",11193,"CVG",
11618,"EWR",14107,"PHX",
11618,"EWR",11193,"CVG",
11618,"EWR",14730,"SDF",
11618,"EWR",13303,"MIA",
11618,"EWR",11292,"DEN",
11618,"EWR",12889,"LAS",
11618,"EWR",13204,"MCO",
11618,"EWR",14843,"SJU",
11618,"EWR",15628,"VRB",
11618,"EWR",14747,"SEA",
11618,"EWR",12892,"LAX",
11618,"EWR",14771,"SFO",
11618,"EWR",14869,"SLC",
11618,"EWR",11042,"CLE",
11618,"EWR",11433,"DTW",
11618,"EWR",11193,"CVG",
11618,"EWR",10792,"BUF",
11618,"EWR",13303,"MIA",
11618,"EWR",13930,"ORD",
11618,"EWR",11066,"CMH",
11618,"EWR",15304,"TPA",
11618,"EWR",11624,"EYW",
11618,"EWR",12451,"JAX",
11618,"EWR",15096,"SYR",
11618,"EWR",13487,"MSP",
11618,"EWR",11057,"CLT",
11618,"EWR",13931,"ORF",
11618,"EWR",12339,"IND",
11618,"EWR",14492,"RDU",
11618,"EWR",14307,"PVD",
11618,"EWR",13495,"MSY",
11618,"EWR",14122,"PIT",
11618,"EWR",12264,"IAD",
11618,"EWR",11298,"DFW",
11618,"EWR",10693,"BNA",
11618,"EWR",10397,"ATL",
11618,"EWR",10721,"BOS",
11618,"EWR",10423,"AUS",
11618,"EWR",14986,"SRQ",
11618,"EWR",13198,"MCI",
11618,"EWR",11278,"DCA",
11618,"EWR",14635,"RSW",
11618,"EWR",10785,"BTV",
11618,"EWR",10994,"CHS",
11618,"EWR",14027,"PBI",
11618,"EWR",14524,"RIC",
11618,"EWR",14576,"ROC",
11618,"EWR",14321,"PWM",
11618,"EWR",14685,"SAV",
11618,"EWR",12266,"IAH",
11618,"EWR",15304,"TPA",
11618,"EWR",12889,"LAS",
11618,"EWR",13577,"MYR",
11618,"EWR",10693,"BNA",
11618,"EWR",10397,"ATL",
11618,"EWR",11697,"FLL",
11618,"EWR",10721,"BOS",
11618,"EWR",14843,"SJU",
11618,"EWR",10423,"AUS",
11618,"EWR",14635,"RSW",
11618,"EWR",13204,"MCO",
11618,"EWR",14027,"PBI",
11618,"EWR",11433,"DTW",
11618,"EWR",15016,"STL",
11618,"EWR",13891,"ONT",
11618,"EWR",14057,"PDX",
11618,"EWR",14512,"RFD",
11618,"EWR",14574,"ROA",
11618,"EWR",14100,"PHL",
11618,"EWR",14122,"PIT",
11618,"EWR",11298,"DFW",
11618,"EWR",10529,"BDL",
11618,"EWR",12917,"LCK",
11618,"EWR",14730,"SDF",
11618,"EWR",12478,"JFK",
11618,"EWR",15618,"VNY",
11618,"EWR",12889,"LAS",
11618,"EWR",11193,"CVG",
11618,"EWR",15624,"VPS",
11618,"EWR",15412,"TYS",
11618,"EWR",10431,"AVL",
11618,"EWR",14685,"SAV",
11618,"EWR",11433,"DTW",
11618,"EWR",14869,"SLC",
11618,"EWR",10397,"ATL",
11618,"EWR",11042,"CLE",
11618,"EWR",13303,"MIA",
11618,"EWR",13342,"MKE",
11618,"EWR",12264,"IAD",
11618,"EWR",10721,"BOS",
11618,"EWR",11193,"CVG",
11618,"EWR",11193,"CVG",
11618,"EWR",11995,"GSO",
11618,"EWR",13061,"LRD",
11618,"EWR",15096,"SYR",
11618,"EWR",13303,"MIA",
11618,"EWR",11057,"CLT",
11618,"EWR",11298,"DFW",
11618,"EWR",13930,"ORD",
11618,"EWR",11042,"CLE",
11618,"EWR",11433,"DTW",
11618,"EWR",13303,"MIA",
11618,"EWR",13930,"ORD",
11618,"EWR",12266,"IAH",
11618,"EWR",13502,"MTJ",
11618,"EWR",15304,"TPA",
11618,"EWR",11292,"DEN",
11618,"EWR",14869,"SLC",
11618,"EWR",12889,"LAS",
11618,"EWR",14679,"SAN",
11618,"EWR",14747,"SEA",
11618,"EWR",14057,"PDX",
11618,"EWR",11503,"EGE",
11618,"EWR",12441,"JAC",
11618,"EWR",11057,"CLT",
11618,"EWR",12173,"HNL",
11618,"EWR",14492,"RDU",
11618,"EWR",13495,"MSY",
11618,"EWR",12264,"IAD",
11618,"EWR",11298,"DFW",
11618,"EWR",10693,"BNA",
11618,"EWR",12953,"LGA",
11618,"EWR",10397,"ATL",
11618,"EWR",12892,"LAX",
11618,"EWR",11697,"FLL",
11618,"EWR",10849,"BZN",
11618,"EWR",10721,"BOS",
11618,"EWR",14107,"PHX",
11618,"EWR",14843,"SJU",
11618,"EWR",14771,"SFO",
11618,"EWR",10423,"AUS",
11618,"EWR",14986,"SRQ",
11618,"EWR",12094,"HDN",
11618,"EWR",15024,"STT",
11618,"EWR",14635,"RSW",
11618,"EWR",13204,"MCO",
11618,"EWR",10994,"CHS",
11618,"EWR",14027,"PBI",
11618,"EWR",14524,"RIC",
11618,"EWR",14321,"PWM",
11618,"EWR",11042,"CLE",
11618,"EWR",13029,"LNK",
11618,"EWR",14747,"SEA",
11618,"EWR",12892,"LAX",
11618,"EWR",14771,"SFO",
11618,"EWR",12264,"IAD",
11618,"EWR",11057,"CLT",
11618,"EWR",15304,"TPA",
11618,"EWR",12889,"LAS",
11618,"EWR",14679,"SAN",
11618,"EWR",12451,"JAX",
11618,"EWR",12892,"LAX",
11618,"EWR",11697,"FLL",
11618,"EWR",10721,"BOS",
11618,"EWR",14107,"PHX",
11618,"EWR",14843,"SJU",
11618,"EWR",14771,"SFO",
11618,"EWR",10423,"AUS",
11618,"EWR",14986,"SRQ",
11618,"EWR",12478,"JFK",
11618,"EWR",14635,"RSW",
11618,"EWR",13204,"MCO",
11618,"EWR",10994,"CHS",
11618,"EWR",14027,"PBI",
11618,"EWR",11433,"DTW",
11618,"EWR",11193,"CVG",
11618,"EWR",13487,"MSP",
11618,"EWR",10257,"ALB",
11618,"EWR",10792,"BUF",
11618,"EWR",12451,"JAX",
11618,"EWR",15096,"SYR",
11618,"EWR",13931,"ORF",
11618,"EWR",14307,"PVD",
11618,"EWR",12264,"IAD",
11618,"EWR",14231,"PQI",
11618,"EWR",10785,"BTV",
11618,"EWR",14524,"RIC",
11618,"EWR",14576,"ROC",
11618,"EWR",14685,"SAV",
11618,"EWR",11066,"CMH",
11618,"EWR",11003,"CID",
11618,"EWR",13485,"MSN",
11618,"EWR",12264,"IAD",
11618,"EWR",11042,"CLE",
11618,"EWR",11433,"DTW",
11618,"EWR",11193,"CVG",
11618,"EWR",10792,"BUF",
11618,"EWR",15016,"STL",
11618,"EWR",11066,"CMH",
11618,"EWR",15096,"SYR",
11618,"EWR",11057,"CLT",
11618,"EWR",13931,"ORF",
11618,"EWR",12339,"IND",
11618,"EWR",14122,"PIT",
11618,"EWR",11278,"DCA",
11618,"EWR",14524,"RIC",
11618,"EWR",14576,"ROC",
11619,"EXI",12523,"JNU",
11624,"EYW",11697,"FLL",
11624,"EYW",13501,"MTH",
11624,"EYW",15304,"TPA",
11624,"EYW",11697,"FLL",
11624,"EYW",13204,"MCO",
11624,"EYW",12266,"IAH",
11624,"EYW",13303,"MIA",
11624,"EYW",13930,"ORD",
11624,"EYW",11618,"EWR",
11624,"EYW",15304,"TPA",
11624,"EYW",11057,"CLT",
11624,"EYW",14100,"PHL",
11624,"EYW",12264,"IAD",
11624,"EYW",12953,"LGA",
11624,"EYW",10397,"ATL",
11624,"EYW",10721,"BOS",
11624,"EYW",11278,"DCA",
11624,"EYW",13204,"MCO",
11624,"EYW",10397,"ATL",
11624,"EYW",14470,"RBN",
11624,"EYW",14100,"PHL",
11624,"EYW",11298,"DFW",
11624,"EYW",13303,"MIA",
11624,"EYW",13930,"ORD",
11630,"FAI",13196,"MCG",
11630,"FAI",11630,"FAI",
11630,"FAI",15725,"WBQ",
11630,"FAI",12235,"HUS",
11630,"FAI",11833,"FYU",
11630,"FAI",15581,"VEE",
11630,"FAI",15599,"VIK",
11630,"FAI",13767,"NUI",
11630,"FAI",10783,"BTT",
11630,"FAI",10299,"ANC",
11630,"FAI",11859,"GBH",
11630,"FAI",14218,"PPC",
11630,"FAI",14709,"SCC",
11630,"FAI",10299,"ANC",
11630,"FAI",10247,"AKP",
11630,"FAI",11844,"GAL",
11630,"FAI",12235,"HUS",
11630,"FAI",10754,"BRW",
11630,"FAI",11630,"FAI",
11630,"FAI",10349,"ARC",
11630,"FAI",10775,"BTI",
11630,"FAI",14709,"SCC",
11630,"FAI",11833,"FYU",
11630,"FAI",15581,"VEE",
11630,"FAI",10184,"AET",
11630,"FAI",11007,"CIK",
11630,"FAI",11214,"CXF",
11630,"FAI",12214,"HSL",
11630,"FAI",12615,"KAL",
11630,"FAI",12621,"KBC",
11630,"FAI",12868,"KYU",
11630,"FAI",13016,"LMA",
11630,"FAI",13768,"NUL",
11630,"FAI",14474,"RBY",
11630,"FAI",13767,"NUI",
11630,"FAI",15124,"TAL",
11630,"FAI",10783,"BTT",
11630,"FAI",11844,"GAL",
11630,"FAI",11630,"FAI",
11630,"FAI",11833,"FYU",
11630,"FAI",13016,"LMA",
11630,"FAI",15124,"TAL",
11630,"FAI",10014,"A01",
11630,"FAI",14559,"RMP",
11630,"FAI",11844,"GAL",
11630,"FAI",10184,"AET",
11630,"FAI",12615,"KAL",
11630,"FAI",10299,"ANC",
11630,"FAI",12141,"HKB",
11630,"FAI",15236,"TKJ",
11630,"FAI",12141,"HKB",
11630,"FAI",10299,"ANC",
11630,"FAI",14747,"SEA",
11630,"FAI",10299,"ANC",
11630,"FAI",10247,"AKP",
11630,"FAI",11463,"EAA",
11630,"FAI",11844,"GAL",
11630,"FAI",10349,"ARC",
11630,"FAI",10775,"BTI",
11630,"FAI",11833,"FYU",
11630,"FAI",15581,"VEE",
11630,"FAI",10299,"ANC",
11630,"FAI",11550,"EMK",
11630,"FAI",10247,"AKP",
11630,"FAI",11463,"EAA",
11630,"FAI",11844,"GAL",
11630,"FAI",10349,"ARC",
11630,"FAI",13970,"OTZ",
11630,"FAI",10775,"BTI",
11630,"FAI",11833,"FYU",
11630,"FAI",15581,"VEE",
11630,"FAI",13767,"NUI",
11630,"FAI",10938,"CEM",
11630,"FAI",12370,"IRC",
11630,"FAI",13381,"MLY",
11630,"FAI",13415,"MNT",
11630,"FAI",14559,"RMP",
11630,"FAI",15061,"SVS",
11630,"FAI",15725,"WBQ",
11630,"FAI",11630,"FAI",
11630,"FAI",13415,"MNT",
11630,"FAI",14559,"RMP",
11630,"FAI",15061,"SVS",
11630,"FAI",11630,"FAI",
11630,"FAI",11214,"CXF",
11630,"FAI",11630,"FAI",
11630,"FAI",14747,"SEA",
11630,"FAI",14747,"SEA",
11630,"FAI",10299,"ANC",
11630,"FAI",10299,"ANC",
11637,"FAR",13061,"LRD",
11637,"FAR",10627,"BIS",
11637,"FAR",13930,"ORD",
11637,"FAR",13433,"MOT",
11637,"FAR",10408,"ATW",
11637,"FAR",13342,"MKE",
11637,"FAR",13244,"MEM",
11637,"FAR",11315,"DIK",
11637,"FAR",10631,"BJI",
11637,"FAR",16869,"XWA",
11637,"FAR",11292,"DEN",
11637,"FAR",14107,"PHX",
11637,"FAR",13930,"ORD",
11637,"FAR",11042,"CLE",
11637,"FAR",13930,"ORD",
11637,"FAR",13891,"ONT",
11637,"FAR",14869,"SLC",
11637,"FAR",10559,"BFI",
11637,"FAR",13487,"MSP",
11637,"FAR",11884,"GEG",
11637,"FAR",14057,"PDX",
11637,"FAR",11003,"CID",
11637,"FAR",10140,"ABQ",
11637,"FAR",14691,"SBD",
11637,"FAR",14730,"SDF",
11637,"FAR",11775,"FSD",
11637,"FAR",13930,"ORD",
11637,"FAR",13930,"ORD",
11637,"FAR",11292,"DEN",
11637,"FAR",13487,"MSP",
11637,"FAR",12889,"LAS",
11637,"FAR",10466,"AZA",
11637,"FAR",14761,"SFB",
11637,"FAR",10693,"BNA",
11637,"FAR",13487,"MSP",
11637,"FAR",13930,"ORD",
11637,"FAR",11298,"DFW",
11637,"FAR",13487,"MSP",
11638,"FAT",10561,"BFL",
11638,"FAT",14869,"SLC",
11638,"FAT",13796,"OAK",
11638,"FAT",11122,"CPR",
11638,"FAT",10620,"BIL",
11638,"FAT",13244,"MEM",
11638,"FAT",12889,"LAS",
11638,"FAT",11292,"DEN",
11638,"FAT",14107,"PHX",
11638,"FAT",13891,"ONT",
11638,"FAT",13487,"MSP",
11638,"FAT",14512,"RFD",
11638,"FAT",14730,"SDF",
11638,"FAT",11292,"DEN",
11638,"FAT",14869,"SLC",
11638,"FAT",14679,"SAN",
11638,"FAT",14747,"SEA",
11638,"FAT",14057,"PDX",
11638,"FAT",12892,"LAX",
11638,"FAT",14107,"PHX",
11638,"FAT",14771,"SFO",
11638,"FAT",12889,"LAS",
11638,"FAT",10590,"IFP",
11638,"FAT",13476,"MRY",
11638,"FAT",11298,"DFW",
11638,"FAT",14679,"SAN",
11638,"FAT",14747,"SEA",
11638,"FAT",14057,"PDX",
11641,"FAY",11057,"CLT",
11641,"FAY",10397,"ATL",
11646,"FBS",13002,"LKE",
11646,"FBS",12652,"KEH",
11648,"FCA",12003,"GTF",
11648,"FCA",13930,"ORD",
11648,"FCA",11292,"DEN",
11648,"FCA",14869,"SLC",
11648,"FCA",13487,"MSP",
11648,"FCA",12889,"LAS",
11648,"FCA",10466,"AZA",
11648,"FCA",14869,"SLC",
11648,"FCA",11292,"DEN",
11648,"FCA",14747,"SEA",
11695,"FLG",14107,"PHX",
11695,"FLG",14107,"PHX",
11695,"FLG",14107,"PHX",
11695,"FLG",11292,"DEN",
11695,"FLG",11298,"DFW",
11695,"FLG",14107,"PHX",
11697,"FLL",13303,"MIA",
11697,"FLL",11618,"EWR",
11697,"FLL",11995,"GSO",
11697,"FLL",11624,"EYW",
11697,"FLL",13244,"MEM",
11697,"FLL",12339,"IND",
11697,"FLL",10693,"BNA",
11697,"FLL",10194,"AFW",
11697,"FLL",14635,"RSW",
11697,"FLL",13204,"MCO",
11697,"FLL",13501,"MTH",
11697,"FLL",12945,"LEX",
11697,"FLL",12197,"HPN",
